Date,Close,High,Low,Open,Volume,MA_5,MA_10,MA_20,MA_50,Daily_Return,Volatility,Close_1,Close_2,Close_3,Close_5,Target
2018-03-14,79.55000305175781,80.3219985961914,79.54450225830078,79.8499984741211,85188000,79.0832015991211,77.54135055541992,75.88190040588378,70.40240013122559,0.001775698923243585,0.009690013136240292,79.40899658203125,79.91950225830078,78.94450378417969,77.25,79.11599731445312
2018-03-15,79.11599731445312,79.84549713134766,78.90550231933594,79.75,81394000,79.38780059814454,77.98570022583007,76.21007537841797,70.79571006774903,-0.005455760159082668,0.00879380503095546,79.55000305175781,79.40899658203125,79.91950225830078,77.59300231933594,78.58399963378906
2018-03-16,78.58399963378906,79.47200012207031,78.375,79.17250061035156,108500000,79.31569976806641,78.34285049438476,76.48487548828125,71.16319007873535,-0.006724274466889391,0.009100422020912024,79.11599731445312,79.55000305175781,79.40899658203125,78.94450378417969,77.24649810791016
2018-03-19,77.24649810791016,78.08300018310547,76.26750183105469,77.72650146484375,131616000,78.78109893798828,78.44945068359375,76.7254753112793,71.49853004455566,-0.01702002356856136,0.009839028588350238,78.58399963378906,79.11599731445312,79.55000305175781,79.91950225830078,79.32550048828125
2018-03-20,79.32550048828125,79.3499984741211,77.27050018310547,77.51699829101562,91632000,78.76439971923828,78.69380035400391,77.02087516784668,71.85590003967285,0.02691387223103381,0.010962672590397782,77.24649810791016,78.58399963378906,79.11599731445312,79.40899658203125,79.09300231933594
2018-03-21,79.09300231933594,79.5,78.15850067138672,79.32250213623047,95016000,78.67299957275391,78.8781005859375,77.26822509765626,72.19089012145996,-0.0029309385697435797,0.010969890057948017,79.32550048828125,77.24649810791016,78.58399963378906,79.55000305175781,77.24600219726562
2018-03-22,77.24600219726562,78.69249725341797,77.12000274658203,78.27349853515625,126412000,78.2990005493164,78.84340057373046,77.41717529296875,72.48311019897461,-0.023352257063312565,0.012486536521665533,79.09300231933594,79.32550048828125,77.24649810791016,79.11599731445312,74.77799987792969
2018-03-23,74.77799987792969,77.45099639892578,74.76799774169922,76.95050048828125,160120000,77.53780059814453,78.42675018310547,77.40607528686523,72.72434020996094,-0.03194990354365934,0.01445340348393542,77.24600219726562,79.09300231933594,79.32550048828125,78.58399963378906,77.79299926757812
2018-03-26,77.79299926757812,77.84950256347656,74.9625015258789,76.5,112494000,77.64710083007813,78.2140998840332,77.49085006713867,73.00352020263672,0.0403193371656132,0.016780534733900808,74.77799987792969,77.24600219726562,79.09300231933594,77.24649810791016,74.85250091552734
2018-03-27,74.85250091552734,78.79850006103516,74.11599731445312,78.62000274658203,139992000,76.75250091552735,77.75845031738281,77.45352516174316,73.19537017822266,-0.037799009933227934,0.018868510138779722,77.79299926757812,74.77799987792969,77.24600219726562,79.32550048828125,71.57099914550781
2018-03-28,71.57099914550781,72.79499816894531,69.30850219726562,72.3499984741211,274106000,75.24810028076172,76.9605499267578,77.25095024108887,73.3219302368164,-0.043839574227757305,0.021225466676726895,74.85250091552734,77.79299926757812,74.77799987792969,79.09300231933594,72.36699676513672
2018-03-29,72.36699676513672,72.77349853515625,68.26000213623047,70.30000305175781,251622000,74.27229919433594,76.28564987182617,77.13567504882812,73.47427017211913,0.011121789958675743,0.021297105419594873,71.57099914550781,74.85250091552734,77.79299926757812,77.24600219726562,68.59950256347656
