Date,Close,High,Low,Open,Volume,MA_5,MA_10,MA_20,MA_50,Daily_Return,Volatility,Close_1,Close_2,Close_3,Close_5,Target
2018-03-14,86.33717346191406,87.77229802991253,86.01519286028486,87.50551209751956,32132000,87.57912139892578,86.72541427612305,86.08788986206055,83.85650146484375,-0.005931791643172257,0.013030299103278523,86.85236358642578,89.0234375,88.81185150146484,86.34640502929688,86.64078521728516
2018-03-15,86.64078521728516,87.00876617054446,85.39885564135628,86.04281704557039,27611000,87.53312225341797,86.84776763916015,86.24290199279785,84.01531921386719,0.0035165820607392373,0.012662994408833488,86.33717346191406,86.85236358642578,89.0234375,86.87078094482422,87.02716064453125
2018-03-16,87.02716064453125,87.74471963145847,86.40159513975958,87.1007582377168,49081300,87.17618408203126,86.99035949707032,86.3321361541748,84.17453933715821,0.004459509759486835,0.011919286421567192,86.64078521728516,86.33717346191406,86.85236358642578,88.81185150146484,85.45404052734375
2018-03-19,85.45404052734375,86.3831907485651,84.73648161104192,86.23599557668159,33344100,86.4623046875,86.9213623046875,86.37307357788086,84.28837890625,-0.018076197195643573,0.012552026992054845,87.02716064453125,86.64078521728516,86.33717346191406,89.0234375,85.67483520507812
2018-03-20,85.67483520507812,86.2636019167347,85.5552443794348,85.60124463011067,23075200,86.22679901123047,86.90388336181641,86.39193305969238,84.38685623168945,0.002583782772257903,0.012446522548854052,85.45404052734375,87.02716064453125,86.64078521728516,86.85236358642578,85.07685852050781
2018-03-21,85.07685852050781,86.5211776929269,84.82846844206638,85.49083262637478,24457100,85.97473602294922,86.7769287109375,86.43747024536133,84.47172576904296,-0.0069796070589333015,0.01216220478307897,85.67483520507812,85.45404052734375,87.02716064453125,86.33717346191406,82.6021957397461
2018-03-22,82.6021957397461,84.40529437405445,82.4826049338326,83.9637159038363,38604700,85.16701812744141,86.35007019042969,86.34823417663574,84.50820083618164,-0.029087378445752043,0.013837344986764363,85.07685852050781,85.67483520507812,85.45404052734375,86.64078521728516,80.2011489868164
2018-03-23,80.2011489868164,83.2185803914289,80.10915549641304,82.33543024998038,44068900,83.80181579589843,85.48899993896484,86.03177299499512,84.50398025512695,-0.02906758992817382,0.013732295816373618,82.6021957397461,85.07685852050781,85.67483520507812,87.02716064453125,86.2728042602539
2018-03-26,86.2728042602539,86.47519413547032,83.16337959358715,83.35656801484294,56396800,83.96556854248047,85.21393661499023,85.9563362121582,84.61643142700196,0.07570534026184039,0.022208218130868262,80.2011489868164,82.6021957397461,85.07685852050781,85.45404052734375,82.30780792236328
2018-03-27,82.30780792236328,87.52391515207584,81.42465804897157,87.33992822711348,56569000,83.2921630859375,84.75948104858398,85.73876724243163,84.62174758911132,-0.045958820649084964,0.0243032052291708,86.2728042602539,80.2011489868164,82.6021957397461,85.67483520507812,82.2342300415039
2018-03-28,82.2342300415039,83.92693963492772,81.75585971083261,82.62980834170733,52501100,82.72363739013672,84.34918670654297,85.53730049133301,84.64848266601562,-0.0008939356145747368,0.024299034154223617,82.30780792236328,86.2728042602539,80.2011489868164,85.07685852050781,83.96373748779297
2018-03-29,83.96373748779297,84.90208934622753,81.32348849607698,82.96099650232745,45867500,82.99594573974609,84.08148193359375,85.46462478637696,84.67702789306641,0.02103147856332055,0.024759136593601138,82.2342300415039,82.30780792236328,86.2728042602539,82.6021957397461,81.4338607788086
2018-04-02,81.4338607788086,83.60494040408472,80.50471758883897,83.22776506388908,48515400,83.24248809814453,83.52215194702148,85.25625572204589,84.65570861816406,-0.03013058714009942,0.025609930348378603,83.96373748779297,82.2342300415039,82.30780792236328,80.2011489868164,82.52861785888672
2018-04-03,82.52861785888672,82.84140414550969,80.85431108316148,82.4090270244254,37213800,82.4936508178711,83.22960968017578,85.07548599243164,84.65811538696289,0.013443511944640774,0.025783050203737605,81.4338607788086,83.96373748779297,82.2342300415039,86.2728042602539,84.93889617919922
