Date,Close,High,Low,Open,Volume,MA_5,MA_10,MA_20,MA_50,Daily_Return,Volatility,Close_1,Close_2,Close_3,Close_5,Target
2018-03-14,41.88176345825195,42.36996197589975,41.73389462212503,42.32302056834512,117473600,42.109429931640626,41.70291404724121,41.261773681640626,40.35747657775879,-0.008501165156773238,0.012689267282469135,42.24085998535156,42.65161895751953,42.24321365356445,41.08139419555664,41.93105316162109
2018-03-15,41.93105316162109,42.30424579003283,41.79492414608478,41.89584799922378,90975200,42.189701843261716,41.788582992553714,41.39415092468262,40.390756149291995,0.001176877459285297,0.012249337203546344,41.88176345825195,42.24085998535156,42.65161895751953,41.529693603515625,41.7831916809082
2018-03-16,41.7831916809082,42.0413712517957,41.68930527034882,41.93105695776365,157618800,42.09769744873047,41.83106575012207,41.45318088531494,40.421218643188475,-0.0035263001895745605,0.010038347837155046,41.93105316162109,41.88176345825195,42.24085998535156,42.24321365356445,41.1447639465332
2018-03-19,41.1447639465332,41.65408545749349,40.75983875209598,41.61888030428851,133787200,41.7963264465332,41.79538764953613,41.486861610412596,40.43517234802246,-0.015279534872552958,0.010677135315481395,41.7831916809082,41.93105316162109,41.88176345825195,42.65161895751953,41.130706787109375
2018-03-20,41.130706787109375,41.49685492771548,41.06029285666945,41.130706787109375,78597600,41.57429580688476,41.76182594299316,41.526646041870116,40.43963485717774,-0.000341651235187479,0.010635224029165587,41.1447639465332,41.7831916809082,41.93105316162109,42.24085998535156,40.19889068603516
2018-03-21,40.19889068603516,41.09548343216158,40.196541287634304,41.08374718435731,148219600,41.2377212524414,41.67357559204102,41.52899322509766,40.42849998474121,-0.022654998512358415,0.011838031162319858,41.130706787109375,41.1447639465332,41.7831916809082,41.88176345825195,39.63088607788086
2018-03-22,39.63088607788086,40.52982452051389,39.57220842812468,39.90080183419946,165963200,40.77768783569336,41.483694839477536,41.486158752441405,40.406098709106445,-0.014129857776190469,0.012080340291250994,40.19889068603516,41.130706787109375,41.1447639465332,41.93105316162109,38.71317672729492
2018-03-23,38.71317672729492,39.88203480809846,38.71317672729492,39.52292778579496,164115200,40.1636848449707,41.13069114685059,41.36223182678223,40.36553031921387,-0.0231564176683432,0.01223295577044991,39.63088607788086,40.19889068603516,41.130706787109375,41.7831916809082,40.55096054077149
2018-03-26,40.55096054077149,40.62841548606614,39.06524167681111,39.44782118743007,150164800,40.04492416381836,40.92062530517579,41.28947219848633,40.3570890045166,0.047471790455801965,0.015952598075416165,38.71317672729492,39.63088607788086,40.19889068603516,41.1447639465332,39.511173248291016
2018-03-27,39.511173248291016,41.10955152565512,39.17788469603966,40.76452672958811,163690400,39.72101745605469,40.64765663146973,41.171529388427736,40.319390029907225,-0.02564149599946053,0.0168328647083074,40.55096054077149,38.71317672729492,39.63088607788086,41.130706787109375,39.07463073730469
2018-03-28,39.07463073730469,39.90550850189874,38.771855553481785,39.25535895321478,166674000,39.4961654663086,40.366943359375,41.034928703308104,40.27716781616211,-0.011048583858623062,0.01693039654345987,39.511173248291016,40.55096054077149,38.71317672729492,40.19889068603516,39.37973785400391
2018-03-29,39.37973785400391,40.31153907279528,39.17319141314366,39.3867788843606,153594000,39.445935821533205,40.111811828613284,40.9501974105835,40.227442779541015,0.007808317338951598,0.01675246270866008,39.07463073730469,39.511173248291016,40.55096054077149,39.63088607788086,39.12156677246094
2018-04-02,39.12156677246094,39.65201509761951,38.60285827668735,39.11217992291302,150347200,39.52761383056641,39.84564933776856,40.838357543945314,40.17180633544922,-0.0065559370278216456,0.016646824837075858,39.37973785400391,39.07463073730469,39.511173248291016,38.71317672729492,39.52290725708008
2018-04-03,39.52290725708008,39.60740319381616,38.699074559952194,39.346874353996455,121112000,39.32200317382812,39.68346366882325,40.73942565917969,40.12793731689453,0.010258803972586827,0.01684626188030977,39.12156677246094,39.37973785400391,39.07463073730469,40.55096054077149,40.2786865234375
2018-04-04,40.2786865234375,40.37256933160999,38.6732668664508,38.69908517590817,138422000,39.47550582885742,39.59826164245606,40.68004379272461,40.10600914001465,0.01912256255445466,0.017515787041863205,39.52290725708008,39.12156677246094,39.37973785400391,39.511173248291016,40.55799865722656
2018-04-05,40.55799865722656,40.89363314796675,40.38900671262728,40.506362030743446,107732800,39.772179412841794,39.634172439575195,40.65387401580811,40.089480514526365,0.006934489624594198,0.017502518686544493,40.2786865234375,39.52290725708008,39.12156677246094,39.07463073730469,39.52057266235352
2018-04-06,39.52057266235352,40.48288399027378,39.47832289128992,40.12847226740504,140021200,39.800346374511726,39.62314109802246,40.55341796875,40.06538703918457,-0.02557882610630724,0.018140960520057727,40.55799865722656,40.2786865234375,39.52290725708008,39.37973785400391,39.91254425048828
2018-04-09,39.91254425048828,40.62606300601005,39.8656028397066,39.872643872253846,116070800,39.95854187011719,39.7430778503418,40.43688449859619,40.063672943115236,0.009918165697738957,0.017799505030429527,39.52057266235352,40.55799865722656,40.2786865234375,39.12156677246094,40.663612365722656
2018-04-10,40.663612365722656,40.83964531968682,40.259909838119526,40.60493471440127,113634400,40.186682891845706,39.754343032836914,40.337484169006345,40.07510986328125,0.01881784610173498,0.018245696981366397,39.91254425048828,39.52057266235352,40.55799865722656,39.52290725708008,40.47350692749024
2018-04-11,40.47350692749024,40.820877702734585,40.29981974916783,40.42421611289858,89726400,40.22564697265625,39.850576400756836,40.24911651611328,40.099341506958005,-0.004675075016027486,0.018173367575796753,40.663612365722656,39.91254425048828,39.52057266235352,40.2786865234375,40.87250518798828
2018-04-12,40.87250518798828,41.07435645439156,40.61432208628652,40.70116744671329,91557200,40.28854827880859,40.03036384582519,40.198653602600096,40.136181640625,0.009858257679841387,0.01828989499629341,40.47350692749024,40.663612365722656,39.91254425048828,40.55799865722656,41.010986328125
2018-04-13,41.010986328125,41.27151526401716,40.804443414359966,41.0227225756048,100497200,40.58663101196289,40.193488693237306,40.15265026092529,40.17364082336426,0.0033881245962241735,0.018310806991003896,40.87250518798828,40.47350692749024,40.663612365722656,39.52057266235352,41.266822814941406
2018-04-16,41.266822814941406,41.353664598056646,41.0344580124711,41.08139942006313,86313600,40.857486724853516,40.40801429748535,40.12683181762695,40.214580612182615,0.00623824271792639,0.018368599742656772,41.010986328125,40.87250518798828,40.47350692749024,39.91254425048828,41.83482360839844
2018-04-17,41.83482360839844,41.99912033165708,41.40530272955087,41.42408000955185,106421600,41.09172897338867,40.63920593261719,40.16133480072021,40.300915222167966,0.013764102848532689,0.018283392624028793,41.266822814941406,41.010986328125,40.87250518798828,40.663612365722656,41.74094772338867
2018-04-18,41.74094772338867,41.97096677529501,41.5156274694162,41.73390668928958,83018000,41.34521713256836,40.78543205261231,40.19184684753418,40.404119644165036,-0.002243965120744984,0.018295628410125057,41.83482360839844,41.266822814941406,41.010986328125,40.47350692749024,40.55799865722656
2018-04-19,40.55799865722656,41.16589834553228,40.52513931141005,40.78331886242555,139235200,41.28231582641602,40.78543205261231,40.20980224609375,40.45308990478516,-0.028340254131299147,0.018720027799118882,41.74094772338867,41.83482360839844,41.266822814941406,40.87250518798828,38.896240234375
2018-04-20,38.896240234375,40.18714851166951,38.8281721559885,40.04162908827687,261964400,40.85936660766602,40.722998809814456,40.17306995391846,40.48514114379883,-0.04097239700843747,0.020690937803558424,40.55799865722656,41.74094772338867,41.83482360839844,41.010986328125,38.78357696533203
2018-04-23,38.78357696533203,39.17788901493464,38.51365765341196,39.15676592257719,146062000,40.36271743774414,40.61010208129883,40.17658996582031,40.53546272277832,-0.0028965079494598367,0.02002035138455005,38.896240234375,40.55799865722656,41.74094772338867,41.266822814941406,38.24374771118164
2018-04-24,38.24374771118164,39.03941654299841,37.84004517183039,38.88450667946601,134768000,39.64450225830078,40.36811561584473,40.06122932434082,40.566115875244144,-0.013919016666073203,0.0168612763532394,38.78357696533203,38.896240234375,40.55799865722656,41.83482360839844,38.41039657592773
2018-04-25,38.41039657592773,38.82583543069064,38.119357660993536,38.16864489208386,113528400,38.97839202880859,40.161804580688475,40.00619049072266,40.57052848815918,0.004357545343218527,0.016035386882044374,38.24374771118164,38.78357696533203,38.896240234375,41.74094772338867,38.544189453125
2018-04-26,38.544189453125,38.898601302546695,38.34468393585133,38.52071695177485,111852000,38.57563018798828,39.928973007202146,39.97966842651367,40.569965515136715,0.003483246441696952,0.015898497234329702,38.41039657592773,38.24374771118164,38.78357696533203,40.55799865722656,38.098243713378906
